"ID","Transect","Species_name","Size","Count","Date","Year","Survey_no","Location","Type","Site","Dist_pimpa","Depth","Depth_max","Tide","Visibility","Weather","Wind","Wind_strength","Transect_size","No_transects","GPS_dep_lat","GPS_dep_lon","GPS_arr_lat","GPS_arr_lon","Time_begin","Comment","Species_fishbase","a","b","mass","Protection","Family","Trophic_group","Target","Trophic_guild","Trophic_level","Length_max"
"PAN_U2_1","T1","Chlorurus_bleekeri",24,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Chlorurus bleekeri",0.0415,2.946,0.483226134984144,"Control","Labridae (Scarinae)","Herbivore-Detritivore",1.7,"Herbivore",2,49
"PAN_U2_1","T1","Scarus_hypselopterus",28,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Scarus hypselopterus",0.01148,3.09,0.340141956078109,"Control","Labridae (Scarinae)","Herbivore-Detritivore",1.7,"Herbivore",2,31
"PAN_U2_1","T1","Cheilinus_fasciatus",20,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Cheilinus fasciatus",0.02949,2.964,0.211800840740026,"Control","Labridae","Invertivore",1.5,"Crustacivore",3.37,40
"PAN_U2_1","T1","Cheilinus_fasciatus",18,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Cheilinus fasciatus",0.02949,2.964,0.154989571536987,"Control","Labridae","Invertivore",1.5,"Crustacivore",3.37,40
"PAN_U2_1","T1","Scolopsis_margaritifera",20,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Scolopsis margaritifera",0.0333,2.966,0.240601982028816,"Control","Nemipteridae","Invertivore",2.5,"Microinvertivore",3.6,28
"PAN_U2_1","T1","Scolopsis_margaritifera",11,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Scolopsis margaritifera",0.0333,2.966,0.0408521518638493,"Control","Nemipteridae","Invertivore",2.5,"Microinvertivore",3.6,28
"PAN_U2_1","T1","Scarus_hypselopterus",13,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Scarus hypselopterus",0.01148,3.09,0.0317707046087193,"Control","Labridae (Scarinae)","Herbivore-Detritivore",1.7,"Herbivore",2,31
"PAN_U2_1","T1","Scarus_hypselopterus",11,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Scarus hypselopterus",0.01148,3.09,0.0189603035146662,"Control","Labridae (Scarinae)","Herbivore-Detritivore",1.7,"Herbivore",2,31
"PAN_U2_1","T1","Cephalopholis_microprion",15,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Cephalopholis microprion",0.0228,3.13,0.109420951716594,"Control","Serranidae","Piscivore",3,"Crustacivore",4,25
"PAN_U2_1","T1","Cheilinus_fasciatus",30,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Cheilinus fasciatus",0.02949,2.964,0.70446946182184,"Control","Labridae","Invertivore",1.5,"Crustacivore",3.37,40
"PAN_U2_1","T1","Cheilinus_fasciatus",35,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Cheilinus fasciatus",0.02949,2.964,1.11248062493466,"Control","Labridae","Invertivore",1.5,"Crustacivore",3.37,40
"PAN_U2_1","T1","Cheilinus_fasciatus",18,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Cheilinus fasciatus",0.02949,2.964,0.154989571536987,"Control","Labridae","Invertivore",1.5,"Crustacivore",3.37,40
"PAN_U2_1","T1","Scolopsis_margaritifera",15,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Scolopsis margaritifera",0.0333,2.966,0.102501662142709,"Control","Nemipteridae","Invertivore",2.5,"Microinvertivore",3.6,28
"PAN_U2_1","T2","Lethrinus_erythropterus",21,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Lethrinus erythropterus",0.02005,3.2085,0.350311975561409,"Control","Lethrinidae","Invertivore",2.7,"Piscivore",3.70000004768372,50
"PAN_U2_1","T2","Lethrinus_erythropterus",17,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Lethrinus erythropterus",0.02005,3.2085,0.177831929718354,"Control","Lethrinidae","Invertivore",2.7,"Piscivore",3.70000004768372,50
"PAN_U2_1","T2","Chlorurus_bleekeri",29,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Chlorurus bleekeri",0.0415,2.946,0.843864269381263,"Control","Labridae (Scarinae)","Herbivore-Detritivore",1.7,"Herbivore",2,49
"PAN_U2_1","T2","Siganus_virgatus",15,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Siganus virgatus",0.0204,3.236,0.13045522606892,"Control","Siganidae","Herbivore-Detritivore",2.7,"Herbivore",2.73,30
"PAN_U2_1","T2","Cheilinus_fasciatus",22,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Cheilinus fasciatus",0.02949,2.964,0.280941306991078,"Control","Labridae","Invertivore",1.5,"Crustacivore",3.37,40
"PAN_U2_1","T2","Siganus_virgatus",16,2,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Siganus virgatus",0.0204,3.236,0.321508476111444,"Control","Siganidae","Herbivore-Detritivore",2.7,"Herbivore",2.73,30
"PAN_U2_1","T2","Siganus_punctatissimus",18,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Siganus punctatissimus",0.01622,3.06,0.112508339621671,"Control","Siganidae","Herbivore-Detritivore",2.7,"Herbivore",2,35
"PAN_U2_1","T2","Siganus_virgatus",19,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Siganus virgatus",0.0204,3.236,0.280334675333084,"Control","Siganidae","Herbivore-Detritivore",2.7,"Herbivore",2.73,30
"PAN_U2_1","T2","Pentapodus_bifasciatus",14,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Pentapodus bifasciatus",0.01549,2.97,0.0392691665350622,"Control","Nemipteridae","Invertivore",2.5,"Microinvertivore",3.56,20
"PAN_U2_1","T2","Lethrinus_erythropterus",15,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Lethrinus erythropterus",0.02005,3.2085,0.119015405772679,"Control","Lethrinidae","Invertivore",2.7,"Piscivore",3.70000004768372,50
"PAN_U2_1","T2","Lethrinus_erythropterus",16,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Lethrinus erythropterus",0.02005,3.2085,0.146397392426879,"Control","Lethrinidae","Invertivore",2.7,"Piscivore",3.70000004768372,50
"PAN_U2_1","T2","Siganus_punctatus",24,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Siganus punctatus",0.0177566666666667,3.18052666666667,0.435672454034158,"Control","Siganidae","Herbivore-Detritivore",2.7,"Herbivore",2,40
"PAN_U2_1","T2","Lutjanus_carponotatus",30,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Lutjanus carponotatus",0.0242075,2.872675,0.423876403639777,"Control","Lutjanidae","Piscivore",2.83,"Crustacivore",4.02,40
"PAN_U2_1","T2","Lethrinus_erythropterus",22,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Lethrinus erythropterus",0.02005,3.2085,0.40670316147742,"Control","Lethrinidae","Invertivore",2.7,"Piscivore",3.70000004768372,50
"PAN_U2_1","T3","Lutjanus_carponotatus",35,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Lutjanus carponotatus",0.0242075,2.872675,0.660017741724885,"Control","Lutjanidae","Piscivore",2.83,"Crustacivore",4.02,40
"PAN_U2_1","T3","Lutjanus_carponotatus",40,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Lutjanus carponotatus",0.0242075,2.872675,0.968607050851569,"Control","Lutjanidae","Piscivore",2.83,"Crustacivore",4.02,40
"PAN_U2_1","T3","Lutjanus_carponotatus",25,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Lutjanus carponotatus",0.0242075,2.872675,0.251059844175795,"Control","Lutjanidae","Piscivore",2.83,"Crustacivore",4.02,40
"PAN_U2_1","T3","Lutjanus_carponotatus",28,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Lutjanus carponotatus",0.0242075,2.872675,0.347667935115622,"Control","Lutjanidae","Piscivore",2.83,"Crustacivore",4.02,40
"PAN_U2_1","T3","Lutjanus_carponotatus",33,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Lutjanus carponotatus",0.0242075,2.872675,0.557374342135967,"Control","Lutjanidae","Piscivore",2.83,"Crustacivore",4.02,40
"PAN_U2_1","T3","Scolopsis_margaritifera",23,2,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Scolopsis margaritifera",0.0333,2.966,0.728381641023445,"Control","Nemipteridae","Invertivore",2.5,"Microinvertivore",3.6,28
"PAN_U2_1","T3","Scolopsis_margaritifera",24,3,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Scolopsis margaritifera",0.0333,2.966,1.23957278062999,"Control","Nemipteridae","Invertivore",2.5,"Microinvertivore",3.6,28
"PAN_U2_1","T3","Scolopsis_margaritifera",21,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Scolopsis margaritifera",0.0333,2.966,0.278065213826963,"Control","Nemipteridae","Invertivore",2.5,"Microinvertivore",3.6,28
"PAN_U2_1","T3","Lethrinus_erythropterus",19,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Lethrinus erythropterus",0.02005,3.2085,0.254094523975278,"Control","Lethrinidae","Invertivore",2.7,"Piscivore",3.70000004768372,50
"PAN_U2_1","T3","Chlorurus_bleekeri",26,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Chlorurus bleekeri",0.0415,2.946,0.611729718953584,"Control","Labridae (Scarinae)","Herbivore-Detritivore",1.7,"Herbivore",2,49
"PAN_U2_1","T3","Chlorurus_bleekeri",23,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Chlorurus bleekeri",0.0415,2.946,0.426283282807297,"Control","Labridae (Scarinae)","Herbivore-Detritivore",1.7,"Herbivore",2,49
"PAN_U2_1","T3","Chlorurus_bleekeri",25,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Chlorurus bleekeri",0.0415,2.946,0.544978491265318,"Control","Labridae (Scarinae)","Herbivore-Detritivore",1.7,"Herbivore",2,49
"PAN_U2_1","T3","Chlorurus_bleekeri",27,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Chlorurus bleekeri",0.0415,2.946,0.683668776532937,"Control","Labridae (Scarinae)","Herbivore-Detritivore",1.7,"Herbivore",2,49
"PAN_U2_1","T3","Cheilinus_fasciatus",22,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Cheilinus fasciatus",0.02949,2.964,0.280941306991078,"Control","Labridae","Invertivore",1.5,"Crustacivore",3.37,40
"PAN_U2_1","T3","Lutjanus_carponotatus",24,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Lutjanus carponotatus",0.0242075,2.872675,0.223279200968971,"Control","Lutjanidae","Piscivore",2.83,"Crustacivore",4.02,40
"PAN_U2_1","T3","Lutjanus_carponotatus",27,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Lutjanus carponotatus",0.0242075,2.872675,0.313179150485714,"Control","Lutjanidae","Piscivore",2.83,"Crustacivore",4.02,40
"PAN_U2_1","T3","Lutjanus_carponotatus",29,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Lutjanus carponotatus",0.0242075,2.872675,0.384542290782211,"Control","Lutjanidae","Piscivore",2.83,"Crustacivore",4.02,40
"PAN_U2_1","T3","Scolopsis_margaritifera",19,2,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Scolopsis margaritifera",0.0333,2.966,0.413292390908798,"Control","Nemipteridae","Invertivore",2.5,"Microinvertivore",3.6,28
"PAN_U2_1","T3","Scolopsis_margaritifera",18,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Scolopsis margaritifera",0.0333,2.966,0.176028295486246,"Control","Nemipteridae","Invertivore",2.5,"Microinvertivore",3.6,28
"PAN_U2_1","T3","Cheilinus_fasciatus",22,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Cheilinus fasciatus",0.02949,2.964,0.280941306991078,"Control","Labridae","Invertivore",1.5,"Crustacivore",3.37,40
"PAN_U2_1","T3","Scolopsis_margaritifera",21,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Scolopsis margaritifera",0.0333,2.966,0.278065213826963,"Control","Nemipteridae","Invertivore",2.5,"Microinvertivore",3.6,28
"PAN_U2_1","T3","Chlorurus_bleekeri",28,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Chlorurus bleekeri",0.0415,2.946,0.76098423024119,"Control","Labridae (Scarinae)","Herbivore-Detritivore",1.7,"Herbivore",2,49
"PAN_U2_1","T3","Lutjanus_carponotatus",14,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Lutjanus carponotatus",0.0242075,2.872675,0.0474682581350577,"Control","Lutjanidae","Piscivore",2.83,"Crustacivore",4.02,40
"PAN_U2_1","T3","Cheilinus_fasciatus",13,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Cheilinus fasciatus",0.02949,2.964,0.059074882812334,"Control","Labridae","Invertivore",1.5,"Crustacivore",3.37,40
"PAN_U2_1","T3","Cetoscarus_ocellatus",17,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Cetoscarus ocellatus",0.0276,2.92,0.108098565926802,"Control","Labridae (Scarinae)","Herbivore-Detritivore",1.7,"Herbivore",2,80
"PAN_U2_1","T3","Scarus_hypselopterus",10,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Scarus hypselopterus",0.01148,3.09,0.0141234854889261,"Control","Labridae (Scarinae)","Herbivore-Detritivore",1.7,"Herbivore",2,31
"PAN_U2_1","T3","Lethrinus_erythropterus",14,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Lethrinus erythropterus",0.02005,3.2085,0.0953819461506009,"Control","Lethrinidae","Invertivore",2.7,"Piscivore",3.70000004768372,50
"PAN_U2_1","T3","Hemigymnus_melapterus",21,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Hemigymnus melapterus",0.0229925,2.970655,0.194734793403057,"Control","Labridae","Invertivore",1.5,"Microinvertivore",3.55,39.5999984741211
"PAN_U2_1","T4","Siganus_punctatissimus",19,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Siganus punctatissimus",0.01622,3.06,0.132750714971175,"Control","Siganidae","Herbivore-Detritivore",2.7,"Herbivore",2,35
"PAN_U2_1","T4","Lutjanus_carponotatus",29,1,2021-04-21,2021,"1","Pangatalan","Unprotected","PAN_U2",100,"6",11,"High","11","Cloudy","W","Medium",300,4,"11.085335","119.559970",NA,NA,1899-12-31 14:00:00,"Reef on the left. Light current south to north. Rolling tape and not topofil. A few dead coral colonies observed, might be linked to last bleaching.","Lutjanus carponotatus",0.0242075,2.872675,0.384542290782211,"Control","Lutjanidae","Piscivore",2.83,"Crustacivore",4.02,40
